transaction_id|transaction_date|transaction_time|transaction_qty|store_id|store_location|product_id|unit_price|product_description
15809|2023-01-28|16:18:16|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
15816|2023-01-28|16:24:14|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
15817|2023-01-28|16:25:27|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
15854|2023-01-28|16:56:42|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
15912|2023-01-28|18:52:49|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
15936|2023-01-28|19:47:15|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
16025|2023-01-29|09:32:25|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
16031|2023-01-29|09:39:14|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
16124|2023-01-29|12:09:02|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
16179|2023-01-29|13:30:42|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
16260|2023-01-29|15:45:17|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
16338|2023-01-29|17:30:01|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
16451|2023-01-30|07:36:35|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
16469|2023-01-30|08:03:58|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
16545|2023-01-30|09:25:31|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
16631|2023-01-30|10:29:32|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
16636|2023-01-30|10:36:02|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
16655|2023-01-30|10:55:54|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
16669|2023-01-30|11:25:32|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
16716|2023-01-30|12:53:04|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
16816|2023-01-30|16:49:09|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
16827|2023-01-30|17:26:58|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
16848|2023-01-30|18:17:48|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
16975|2023-01-31|08:15:19|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
17029|2023-01-31|09:04:38|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
17047|2023-01-31|09:13:32|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
17054|2023-01-31|09:24:15|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
17057|2023-01-31|09:32:03|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
17097|2023-01-31|10:03:21|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
17134|2023-01-31|10:48:18|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
17142|2023-01-31|10:54:38|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
17180|2023-01-31|11:49:27|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
17221|2023-01-31|13:16:16|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
17483|2023-02-01|12:00:20|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
17488|2023-02-01|12:04:14|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
17510|2023-02-01|12:33:35|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
17615|2023-02-01|14:31:03|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
17651|2023-02-01|15:09:38|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
17717|2023-02-01|16:09:16|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
17721|2023-02-01|16:17:52|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
17722|2023-02-01|16:19:00|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
17749|2023-02-01|16:49:54|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
17761|2023-02-01|17:05:46|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
17769|2023-02-01|17:17:12|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
17852|2023-02-01|19:04:14|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
17919|2023-02-02|08:30:10|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
17958|2023-02-02|09:28:15|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
18203|2023-02-02|14:43:41|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
18317|2023-02-02|16:53:04|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
18329|2023-02-02|17:09:00|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
18373|2023-02-02|17:57:42|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
18493|2023-02-03|08:35:30|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
18526|2023-02-03|09:51:43|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
18550|2023-02-03|10:51:18|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
18554|2023-02-03|10:54:52|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
18838|2023-02-03|15:45:54|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
18877|2023-02-03|16:27:30|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
18961|2023-02-03|18:10:09|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
19016|2023-02-03|19:19:16|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
19068|2023-02-04|08:23:58|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
19081|2023-02-04|08:43:10|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
19185|2023-02-04|11:22:36|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
19202|2023-02-04|11:38:24|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
19227|2023-02-04|12:06:32|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
19254|2023-02-04|12:35:20|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
19269|2023-02-04|12:51:54|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
19282|2023-02-04|12:58:52|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
19345|2023-02-04|14:10:34|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
19553|2023-02-04|18:04:02|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
19557|2023-02-04|18:06:43|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
19562|2023-02-04|18:16:47|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
19587|2023-02-04|18:43:42|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
19650|2023-02-05|08:22:36|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
19673|2023-02-05|08:55:11|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
19703|2023-02-05|09:38:16|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
19706|2023-02-05|09:41:47|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
19711|2023-02-05|09:54:34|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
19760|2023-02-05|11:07:53|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
19770|2023-02-05|11:24:08|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
19778|2023-02-05|11:36:32|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
19808|2023-02-05|12:11:47|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
19880|2023-02-05|13:26:59|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
19898|2023-02-05|13:58:31|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
19921|2023-02-05|14:28:46|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
19939|2023-02-05|14:46:02|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
19956|2023-02-05|15:05:23|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
20042|2023-02-05|16:56:55|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
20063|2023-02-05|17:25:41|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
20116|2023-02-05|18:35:03|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
20127|2023-02-05|18:54:38|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
20165|2023-02-06|07:04:01|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
20204|2023-02-06|09:08:32|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
20210|2023-02-06|09:24:46|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
20304|2023-02-06|12:06:43|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
20330|2023-02-06|12:39:58|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
20421|2023-02-06|14:54:34|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
20434|2023-02-06|15:09:02|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
20461|2023-02-06|15:36:40|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
20478|2023-02-06|15:55:34|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
20517|2023-02-06|16:44:05|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
20564|2023-02-06|17:40:03|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
20639|2023-02-06|19:29:11|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
20838|2023-02-07|09:20:10|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
20856|2023-02-07|09:35:19|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
20900|2023-02-07|10:01:19|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
21006|2023-02-07|11:31:56|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
21018|2023-02-07|12:07:00|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
21039|2023-02-07|12:40:33|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
21145|2023-02-07|17:43:01|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
21184|2023-02-07|18:59:25|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
21228|2023-02-08|06:45:35|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
21229|2023-02-08|06:45:35|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
21237|2023-02-08|07:09:42|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
21249|2023-02-08|07:28:02|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
21261|2023-02-08|07:42:59|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
21325|2023-02-08|08:42:38|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
21428|2023-02-08|10:04:22|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
21442|2023-02-08|10:23:37|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
21556|2023-02-08|12:12:49|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
21557|2023-02-08|12:13:22|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
21615|2023-02-08|13:36:03|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
21654|2023-02-08|14:34:56|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
21660|2023-02-08|14:48:37|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
21680|2023-02-08|15:48:30|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
21736|2023-02-08|17:17:43|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
21750|2023-02-08|17:52:05|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
21769|2023-02-08|18:38:48|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
21789|2023-02-08|18:52:32|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
21814|2023-02-08|19:52:21|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
21830|2023-02-09|06:53:40|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
21861|2023-02-09|07:29:02|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
21908|2023-02-09|08:05:42|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
21925|2023-02-09|08:19:57|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
21926|2023-02-09|08:19:58|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
21968|2023-02-09|08:55:55|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
21999|2023-02-09|09:15:31|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
22014|2023-02-09|09:24:15|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
22022|2023-02-09|09:29:26|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
22155|2023-02-09|10:55:26|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
22301|2023-02-09|16:14:12|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
22337|2023-02-09|18:05:13|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
22391|2023-02-10|06:22:51|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
22433|2023-02-10|07:01:28|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
22528|2023-02-10|08:23:12|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
22555|2023-02-10|08:35:38|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
22687|2023-02-10|10:00:26|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
22738|2023-02-10|10:30:28|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
22841|2023-02-10|13:00:31|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
22844|2023-02-10|13:08:38|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
22850|2023-02-10|13:33:07|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
22980|2023-02-10|17:59:14|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
22989|2023-02-10|18:09:12|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
23046|2023-02-11|06:46:40|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
23166|2023-02-11|08:20:45|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
23249|2023-02-11|09:11:10|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
23260|2023-02-11|09:24:41|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
23388|2023-02-11|12:01:03|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
23555|2023-02-11|18:28:01|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
23565|2023-02-11|18:52:44|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
23591|2023-02-12|06:22:45|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
23649|2023-02-12|07:17:43|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
23721|2023-02-12|08:18:38|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
23732|2023-02-12|08:39:29|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
23837|2023-02-12|10:02:59|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
23852|2023-02-12|10:08:59|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
23931|2023-02-12|10:54:38|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
24010|2023-02-12|13:48:35|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
24092|2023-02-12|16:37:32|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
24197|2023-02-13|07:03:31|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
24266|2023-02-13|08:07:42|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
24287|2023-02-13|08:19:58|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
24313|2023-02-13|08:33:56|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
24440|2023-02-13|09:47:34|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
24459|2023-02-13|10:00:54|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
24515|2023-02-13|10:35:37|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
24612|2023-02-13|12:59:54|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
24663|2023-02-13|15:13:00|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
24701|2023-02-13|16:33:02|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
24706|2023-02-13|16:37:25|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
24714|2023-02-13|16:49:09|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
24728|2023-02-13|17:35:21|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
24764|2023-02-13|18:58:16|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
24846|2023-02-14|08:22:41|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
24914|2023-02-14|08:48:52|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
24956|2023-02-14|09:12:37|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
24981|2023-02-14|09:26:34|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
24999|2023-02-14|09:32:03|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
25030|2023-02-14|09:41:00|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
25098|2023-02-14|10:13:34|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
25102|2023-02-14|10:16:11|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
25145|2023-02-14|10:39:03|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
25189|2023-02-14|11:02:51|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
25198|2023-02-14|11:33:50|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
25274|2023-02-14|16:04:03|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
25284|2023-02-14|16:15:30|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
25432|2023-02-15|07:20:31|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
25437|2023-02-15|07:26:34|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
25481|2023-02-15|07:50:37|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
25687|2023-02-15|10:05:40|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
25706|2023-02-15|10:20:02|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
25782|2023-02-15|11:29:30|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
25803|2023-02-15|12:12:32|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
25905|2023-02-15|16:20:32|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
25943|2023-02-15|18:01:36|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
25954|2023-02-15|18:22:07|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
26160|2023-02-16|08:19:40|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
26222|2023-02-16|09:04:38|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
26236|2023-02-16|09:11:48|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
26264|2023-02-16|09:34:35|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
26275|2023-02-16|09:40:04|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
26387|2023-02-16|11:15:49|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
26516|2023-02-16|15:25:05|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
26519|2023-02-16|15:27:21|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
26546|2023-02-16|16:18:49|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
26550|2023-02-16|16:24:54|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
26560|2023-02-16|16:49:02|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
26570|2023-02-16|17:10:42|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
26595|2023-02-16|18:09:35|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
26672|2023-02-17|06:50:32|3|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
26739|2023-02-17|07:53:25|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
26745|2023-02-17|08:05:46|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
26749|2023-02-17|08:09:05|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
26901|2023-02-17|10:19:39|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
27045|2023-02-17|14:04:26|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
27093|2023-02-17|16:15:32|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
27174|2023-02-18|06:25:54|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
27189|2023-02-18|06:48:24|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
27243|2023-02-18|07:32:25|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
27297|2023-02-18|08:00:51|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
27314|2023-02-18|08:11:13|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
27403|2023-02-18|09:26:57|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
27484|2023-02-18|10:20:33|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
27558|2023-02-18|11:22:53|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
27606|2023-02-18|13:02:19|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
27629|2023-02-18|13:50:24|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
27634|2023-02-18|13:58:02|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
27648|2023-02-18|14:41:15|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
27680|2023-02-18|15:52:02|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
27766|2023-02-19|06:06:43|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
27775|2023-02-19|06:30:16|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
27794|2023-02-19|06:50:13|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
27831|2023-02-19|07:17:41|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
27843|2023-02-19|07:21:37|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
27859|2023-02-19|07:28:00|2|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
27909|2023-02-19|07:58:30|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
27995|2023-02-19|08:58:01|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
28022|2023-02-19|09:13:32|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
28028|2023-02-19|09:19:43|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
28077|2023-02-19|09:54:17|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
28081|2023-02-19|09:57:01|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
28115|2023-02-19|10:20:02|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
28123|2023-02-19|10:21:47|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
28217|2023-02-19|11:50:28|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
28233|2023-02-19|12:19:04|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
28266|2023-02-19|13:24:34|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
28274|2023-02-19|13:41:25|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
28312|2023-02-19|14:54:06|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
28351|2023-02-19|16:20:32|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
28360|2023-02-19|16:27:52|2|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
28419|2023-02-19|18:17:44|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
28425|2023-02-19|18:23:04|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
28472|2023-02-20|07:25:58|1|5|Lower Manhattan|29|2.00|Columbian Medium Roast Regular Coffee
28477|2023-02-20|07:32:48|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
28551|2023-02-20|08:16:50|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
28595|2023-02-20|08:45:39|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
28605|2023-02-20|08:49:21|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
28612|2023-02-20|08:55:45|1|3|Astoria|29|2.00|Columbian Medium Roast Regular Coffee
29118|2023-02-21|08:08:19|2|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
29234|2023-02-21|09:12:58|1|8|Hell's Kitchen|29|2.00|Columbian Medium Roast Regular Coffee
